Id,Whisky Name,Whisky Region or Style
cb9a4874-cdff-493b-933a-189699f9b416,Linkwood 11 2008 Signatory Vintage Un-Chillfiltered Collection,Speyside
487e3fe4-d94e-4861-9e59-3b6b4483d0f0,Linkwood 11 2009 Scotch Universe Lunar Crater Picard,Speyside
ea98317c-a023-4649-828e-032ab3916791,Linkwood 11 2010 Single Cask Nation,Speyside
f82aa6bd-96db-4a2c-ad0f-ab18dfde9b47,Linkwood 12 1996 The Managers' Choice,Speyside
5d4f50dc-24ab-4d14-9520-ecb86add10e1,Linkwood 12 2000 Wilson & Morgan,Speyside
4ea96d5b-717e-49fa-9029-c09d77618ccd,"Linkwood 12 2006 SMWS 39.185 ""Splinter-Studded Spanking""",Speyside
efc0cdbf-6e0e-476e-94cf-2563f86fdd8f,Linkwood 12 2008 Scotch Universe Lunar Crater Humboldt,Speyside
b40245e3-869a-41d7-b670-afba7c60b8a1,Linkwood 12 2008 Scotch Universe Lunar Crater: Humboldt,Speyside
1b6f47b8-5d0c-403f-bd9c-d285783c3438,Linkwood 12 2008 Signatory Vintage Un-Chillfiltered Collection,Speyside
a5d7920d-281b-4121-b6b1-c8f52542b0c6,Linkwood 12 2009 Single Cask Nation,Speyside
77e8548d-30e7-4f7a-83cf-6854aeed526e,Linkwood 12 Flora & Fauna,Speyside
1919ba25-1429-453e-be86-71489c95c6f4,Linkwood 12 James Macarthur,Speyside
79c448b2-efdc-4cee-ba39-9f95158ee151,Linkwood 13 1995 Signatory Vintage,Speyside
34a5b95b-c6cb-4888-877b-07246cd848ab,Linkwood 13 2000 Malts Of Scotland,Speyside
40c3f9c9-d3da-47e8-a39a-cc4a6f8f5b84,Linkwood 13 2006 Signatory Vintage Cask Strength Collection,Speyside
a84fdcf6-0b5e-4a64-bd2e-ae4cda89f953,"Linkwood 13 2006 SMWS 39.195 ""Starch Of The Penguins""",Speyside
0e229acc-c23d-468e-9e00-391b5ffa8c0a,Linkwood 14 1998 Signatory Vintage UCFC,Speyside
4844bf41-d726-4672-8771-bfc61b17cd29,Linkwood 14 1999 Exclusive Malts,Speyside
8ce41396-c44f-4a93-be01-8477659a083a,Linkwood 14 2005 Flavour Lab The Salty Breeze,Speyside
044132e3-2528-4987-9af8-4e25f72e53f0,Linkwood 15 1996 Duncan Taylor Dimensions,Speyside
64fd82be-0ba4-43c4-b4aa-8362812acb4f,Linkwood 15 Gordon & Macphail,Speyside
3731553a-59ff-477f-9501-60ecda9e4115,Linkwood 16 1991 Gordon & Macphail,Speyside
7fb5cc8d-4964-47af-8c65-80f3285758a6,Linkwood 16 1995 Signatory,Speyside
8791c655-cf51-45f3-b36f-4f0543916da8,Linkwood 16 1997 C&S Dram Collection,Speyside
6504cfca-f6d6-404a-bb5e-8b42d3d8aa28,Linkwood 16 1998 AD Rattray Cask Collection,Speyside
2ba67b07-fb76-402c-a957-794b97717dfa,Linkwood 16 1998 Gordon & Macphail Côte Rôtie Finish,Speyside
f5384417-664c-43d5-b015-21e8a6cffe52,Linkwood 16 1998 Maltbarn,Speyside
fd73fb18-716c-4eae-8232-8e1f1dc928c4,Linkwood 18 1997 Exclusive Malts,Speyside
ad88d6f1-a17a-4a05-9eb5-658c2b26b666,Linkwood 18 1997 Rest And Be Thankful,Speyside
32d815f3-da54-460f-a1ec-0222417b065c,Linkwood 19 1995 Signatory Vintage,Speyside
3a662954-9905-4d0b-b794-7810cc9e4176,Linkwood 19 1997 Alexander Murray,Speyside
d07a315d-d2f8-4561-aa24-48568b3bb21c,Linkwood 19 1997 Signatory Bounty Hunter,Speyside
e81620bf-a669-4014-978a-064c06fd6fe3,Linkwood 19 1997 Signatory Vintage,Speyside
7c3e3a51-d63e-46fc-b108-9e1699c32053,Linkwood 19 1997 Signatory Vintage K&L,Speyside
db825f01-8a6c-4c37-a3ca-b6251dfd388c,Linkwood 20 1997 Cadenhead's,Speyside
eab10acb-e9ef-4d84-88f4-bcdd718cb5ce,Linkwood 20 1997 Signatory The Whisky Exchange,Speyside
8c54e861-04a7-46bc-88f3-e393d926c09e,Linkwood 20 Dun Bheagan,Speyside
cedc422b-bece-433a-a785-385b133af218,Linkwood 21 1996 Signatory Binny's Select,Speyside
b98f9411-3fce-411f-9e03-5a398be1af62,Linkwood 21 Gordon & Macphail,Speyside
4294e14d-372f-4135-a62a-0258b9597889,Linkwood 22 1995 Signatory,Speyside
e1ce4de2-86ac-425d-8fa9-a1fdb97d21d0,Linkwood 24 1980 Old Malt Cask,Speyside
84b9db6b-212f-458c-a034-72f2b1241d45,Linkwood 24 1990 Adelphi,Speyside
17e8310b-05b8-4025-889d-e790f54bbfee,Linkwood 24 1991 Chieftain's,Speyside
8819586b-5e37-45c8-93f7-4af923080a11,Linkwood 24 1991 Chieftan's,Speyside
d2f85262-e6df-4794-9dd8-bcd10c7115d7,Linkwood 25 Gordon & Macphail,Speyside
9b96ff3a-425d-413c-92e3-12bf1b099f72,Linkwood 26 1993 Old Malt Cask,Speyside
a86303b0-fcec-4844-aa6f-3dbfb60cfc19,Linkwood 27 1985 Signatory Cask Strength,Speyside
1f90d424-e4a7-49c2-ac37-71fdb3394ee3,Linkwood 27 1990 Signatory,Speyside
b1872355-1925-4cd7-a984-9ab0b5f18e36,Linkwood 27 1990 Signatory Vintage 30Th Anniversary,Speyside
499e753a-6026-4b77-8739-d3aa5df35564,Linkwood 27 1990 Signatory Vintage Cask Strength Collection,Speyside
43283185-206c-4486-82d3-04c7f1333beb,Linkwood 27 1992 The Nymph,Speyside
a90ab8cc-3009-40a4-9740-bf70625c8037,Linkwood 28 1987 Cadenhead Small Batch,Speyside
cd526186-b38a-4deb-8f87-df3b3d1c089d,Linkwood 29 1985 Signatory Vintage K&L Selection,Speyside
e29c30ef-aaae-48ec-9671-0314b22ce76e,"Linkwood 29 1989 SMWS 39.180 ""Smokers On A New Carpet""",Speyside
29f3d865-d08a-4536-9ab1-c9f39203b0ae,Linkwood 29 1989 SMWS 39.180 Smokers On A New Carpet,Speyside
80517372-0c4b-47c5-b055-d967b1cc4afe,Linkwood 30 1987 Cadenhead's Refill Sherry Butt,Speyside
fc783ff6-824b-4e97-a0f5-66c852806e02,Linkwood 34 1984 Gordon & Macphail Connoisseur's Choice,Speyside
2768dbc6-5242-4f5d-8bf7-e1d75a977f0d,Linkwood 37 Special Release 2016,Speyside
ee21d6e6-0d6b-4c12-bcb7-c5a0acfefa21,Linkwood 6 2008 The Ultimate,Speyside
dd32d570-00d0-4d29-bd35-2cefadb13a40,Linkwood 7 1998 G&M,Speyside
1c7c1e50-c436-4554-a212-589ce400a57b,Linkwood 7 2008 Signatory Vintage,Speyside
8952d19b-5305-4800-b555-4a88a0904a82,Linkwood 7 2008 Signatory Vintage Un-Chillfiltered Collection,Speyside
d1c95526-dba5-4374-88e7-9dec3d02a0e0,"Linkwood 8 2007 SMWS 39.122 ""1960S French Breakfast""",Speyside
b6274558-d37d-48db-88ce-63a54badf8b5,Linkwood 9 2011 Old Particular K&L Wines Pick,Speyside
717baabe-328a-436b-a5bc-4bd7eb968cf6,Linlithgow 17 1982 Signatory Vintage,Lowlands
28f1453b-3ceb-4253-8767-81edb0411ba2,Linlithgow 21 211982  Duncan Taylor,Lowlands
dedd3cc5-9937-4521-8cd4-f30306935ad9,Linlithgow 24 1975 Scott's Selection,Lowlands
3629be06-b252-4fd9-b3eb-3bf56b4c421c,Linlithgow 25 1975 Signatory,Lowlands
afa08ffe-1378-4628-a942-50571815fba1,Linlithgow 25 1982 Murray Mcdavid Mission Gold,Lowlands
19c91b40-e0f3-4233-8bb3-f2cca746e839,Linlithgow 27 1974 Silver Seal 2001,Lowlands
a539561e-9d01-4622-bd11-5b3e5d16c2c4,Lion's Pride 47Th Ward,America
a049eea4-fcc4-477c-953f-9059dc069c95,Liquormen's Ol' Dirty Canadian Whisky,Canada
0836a66f-f8d5-47a9-aa9e-7bf5c69e4248,Lismore,Speyside
f9747f53-a3c1-428c-a63f-e090f0c1ed03,Lismore 100 Proof,Speyside
5202a8dd-48ca-44c3-bb4d-58791fd23d0d,Lismore 15,Speyside
5aaf0223-ca66-4ae2-baf3-c60807ac5639,Lismore 18,Speyside
4aa35d42-f1e5-4005-8ce4-8502c0f20756,Lismore 21,Speyside
ac94dda7-3eec-4578-b11f-73789639160e,Littlemill 12,Lowlands
210cb031-e437-401b-8a62-a6ca5c4f709d,Littlemill 15 1992 Cadenhead's Chardonnay Cask,Lowlands
8bf463e3-8747-4c5f-9c35-b1294c9a4939,Littlemill 16 1990 Signatory,Lowlands
9076015e-3e0b-450f-9472-8d631fbd870c,Littlemill 16 1991 Murray Mcdavid,Lowlands
628dadf9-5817-4e2f-a3a7-c2fbf83493a8,Littlemill 16 1992 Hart Brothers,Lowlands
de0535fa-6e20-4dc1-97ab-34904a7a9c5b,Littlemill 18 1990 Murray Mcdavid,Lowlands
15ebb294-7ff1-4eea-a84d-4a2cd8017058,Littlemill 19 1991 Douglas Laing 1991 Cask 6552,Lowlands
4672e9d9-2a07-41f5-9b6e-c2ec3fbb5f3f,Littlemill 19 1991 Gordon & Macphail,Lowlands
8bf111ba-2d52-45b5-8292-9a333f9bfbdd,Littlemill 1992 Jack Wieber,Lowlands
ad431396-3f76-49fb-9132-8d5809666ea3,Littlemill 1992 Riegger's,Lowlands
2243fc85-e3f9-4ace-80bc-88729a77b9dc,Littlemill 20,Lowlands
41d8cdfd-24fe-48ca-a7b0-603e418487d8,Littlemill 20 1984 Hart Brothers Finest Collection,Lowlands
552cddc3-a9a2-43a9-a6d6-853e3aeeb8da,Littlemill 20 1984 Scott's Selection,Lowlands
ca91ad8f-c12b-4573-87f6-9d4c5d1f2992,Littlemill 20 1991 Gordon & Macphail,Lowlands
11d21c9e-7dd2-4217-8e47-495e9c7f8d99,Littlemill 20 1991 Old Particular,Lowlands
056f9ec4-f5f6-43c0-956c-e08931397078,Littlemill 20 1992 Archives,Lowlands
3d8e7733-a9ab-4c77-8929-076c5bcb33aa,Littlemill 21 1991 Cadenhead,Lowlands
30ce3b64-d87f-48bb-9851-373c5cb6ffbb,Littlemill 21 First Release,Lowlands
0a1d6ff7-1d8a-421a-805f-7c7176ec12eb,Littlemill 22 1989 Jack Wieber,Lowlands
a236a924-8eea-4674-9d0e-a9fd11ee6640,Littlemill 22 1990 Berry Bros. & Rudd,Lowland
5a08ba05-0d1d-456a-b924-3af5a3659e57,Littlemill 22 1990 Berry's,Lowlands
81ef276a-9b67-43aa-a424-179603239b8e,Littlemill 22 1990 Duncan Taylor,Lowlands
682eb7eb-b3db-42a9-a85b-b9625ac586c8,Littlemill 22 1990 Duncan Taylor Cask #3045,Lowlands
682c815f-5963-4da6-ae77-0de91e8376ef,Littlemill 22 1992 Cadenhead's,Lowlands
477d8299-294c-483f-abfa-f6288369d599,Littlemill 22 1992 Jack Weiber's,Lowlands
656f145e-1792-45df-a0c6-1a5ccc2eddb8,Littlemill 22 Berry's Own Selection Cask #17,Lowlands
127d8d13-7165-4da0-b90c-87a01fc2aeae,Littlemill 24 1988 Berry Bros & Rudd,Lowlands
2d97fe7c-ed32-4a7e-96f2-8f67d506bbb3,Littlemill 24 1989 Liquid Library,Lowlands
ad202ba3-9d9e-481a-9dc2-797827f5c1a5,Littlemill 24 1991 Gordon & Macphail Rare Old,Lowlands
82358b43-55bb-4ccf-bc42-0065ced38a3d,Littlemill 24 1992 Cadenhead's,Lowlands
ea80b336-9a14-4e10-8781-35f0d0a1a8f7,Littlemill 25 1988 Archives,Lowlands
5cb82028-d4d4-4435-979e-4c3db7083f81,Littlemill 25 1989 Eiling Lim Bourbon Cask,Lowland
fdd1afcb-746a-4479-9ab5-6511a924fc01,Littlemill 26 1989 The Whisky Agency Bottled Letters,Lowlands
c6d87843-6435-4d62-a2ca-6f8e4b0e629f,Littlemill 27 1985 Whiskymax Spirit & Cask Range,Lowlands
e11d9fd1-f613-45ec-834c-98bd3d3fdfbb,Littlemill 28 1977 Signatory,Lowlands
7cdcc04a-2e5a-425a-b3ee-d5dfdad49122,Littlemill 34 1965 Old Malt Cask,Lowlands
013ca34d-d414-4907-9886-11e4c936b24b,Littlemill 8,Lowlands
1cc796b3-3111-470d-b3b2-bc0608a98406,Loch Dhu 10,Speyside
1a376d30-d826-4ee5-9462-edaa80ca0216,Loch Dhu Mannochmore,Speyside
0d2fc21c-b174-4429-a4a3-e78c2756bd1d,Loch Fyne The Living Cask 1745,Blend
d50a225e-fa96-45d1-ab9e-f63e75abb56c,Loch Lomond,Highlands
62cf7dcf-9841-442e-b67c-73ced95c2b00,Loch Lomond 12,Highlands
ab01bdbf-8464-45cb-a46c-5a96b832cea6,Loch Lomond 12 2007 Cadenhead's,Highlands
446cc5ea-1fd3-453e-8c82-c7166815ebde,"Loch Lomond 12 2007 SMWS 135.24 ""Intrigued? You Should Be""",Highlands
1108ebc8-5878-419c-8206-beaa05215f57,Loch Lomond 12 Organic,Highlands
88013f73-9613-42ad-aae5-36b0bb68491e,Loch Lomond 13 1985 Cadenhead's Authentic Collection,Highlands
cb279abd-5e23-4665-8e54-8d4ac6cf3100,Loch Lomond 18,Highlands
8debb8a2-c3eb-416e-9897-15dfc96f5eda,Loch Lomond 19 Old Particular,Highlands
e82229a2-5c4f-45f8-a217-369ec9f96573,Loch Lomond 21 1996 Cadenhead Small Batch,Highlands
a6ef39f8-d53b-4f56-9632-326c76a4b0d3,Loch Lomond 21 1997 Cadenhead Small Batch,Highlands
ef931b35-18a5-44af-81dd-84387965aff3,Loch Lomond 22 1995 Old Particular K&L Wines Pick,Highlands
8b36fc46-6ca7-4751-816b-2301678d7d0f,Loch Lomond 6 2010 Carn Mor,Highlands
d5ef4745-3837-4c29-95c4-f2c17e6eb6fd,"Loch Lomond Glen Douglas 8 2011 SMWS 122.35 ""Marshmallows In A Fruit Bowl""",Highlands
2010187b-d9ac-47c0-be16-96dfe380066c,Loch Lomond Original,Highlands
3eb8e864-8fa1-430d-9d52-f3d5f2a9dc23,Loch Lomond Reserve,Highlands
cf3b5bb6-2495-451a-a495-a95fb6c808f2,"Loch Lomond Rosdhu 6 2013 SMWS G15.7 ""A Wee Cheeky Chappie""",Highlands
e79f1187-af92-42f2-8548-b2220507d6e4,Loch Lomond Single Grain,Highlands
d78a67cb-7692-4081-ab22-9f481ee9240d,Lochside 12 Gordon & Macphail,Highlands
78701c3b-68d1-49aa-bf60-d6f9b8ecc245,Lochside 15 1991 Gordon & Macphail Connoisseur's Choice,Highlands
ed8eca61-4bf4-4dba-ac22-00a0eb8a2392,Lochside 16,Highlands
9955dc82-0151-4355-b330-a8a7290a5c43,Lochside 19 1991 Gordon & Macphail,Highlands
74e4e063-49ba-4f74-b3d8-02dc7434dcb2,Lochside 19 2011 Gordon & Macphail Connoisseurs Choice,Highlands
6224af99-ac95-4f71-a6b3-e10fd7de3f94,Lochside 20 1981 Murray Mcdavid,Highlands
ea7cd906-4955-4e7c-b9d7-d7d35d8d78a4,Lochside 21 1979 Old Malt Cask Douglas Laing,Highlands
6eb4e20d-3e6d-4083-a511-ce184b46e3eb,Lochside 21 1987 A.D. Rattray,Highlands
210adf19-e811-4cde-a56c-960bfe04211b,Lochside 29 1981 Captain Burn's,Highlands
0127a6b7-2a0c-4eac-9974-17b999f6169f,Lochside 46 1963 Whisky Import Nederland,Highlands
4504628f-eba3-4403-b5c3-81e631a55f44,Lochside 47 1965 Adelphi Selection,Highlands
e43765ec-1467-432f-854d-5b5aac6942c1,Lochside 49 1967 Cooper's Choice,Highlands
9e7d76fb-689c-4e98-a24c-c5ee62154351,Lochside 52 1963 Hunter Laing,Speyside
df8f29fe-7131-47dd-a6be-d04f61506e40,Lock Stock And Barrel 13 Straight Rye,Rye
d1452657-ab5a-4257-9486-d84918c882e9,Lock Stock And Barrel 16 Straight Rye,Rye
24f007e5-5305-4440-bafe-721b16e32219,Locke's 8,Ireland
7c563070-225c-413e-8707-54dccde2f487,Locke's Irish Whiskey,Ireland
16002b31-b24d-4e8f-a97c-53ec65ee0256,Logan De Luxe 12 Blend,Blend
7f4cb947-f032-4737-bef4-bd9c9521597d,Logan's Deluxe,Blend
2a8c0ca2-6ffe-443c-9765-986f9efa76b6,Lohin Mckinnon,Canada
0f816321-50e6-4e50-9c7b-89a66d01e0f2,Lohin Mckinnon Bourdeax Finish Peated Single Malt,Canada
01d1ee7f-e092-43bd-bd9d-3f68d7bbaeb9,Lohin Mckinnon Chocolate Malt,Canada
fe826e34-28da-45d7-a8c4-7ea991112e3b,Lohin Mckinnon Chocolate Malt Aged In Sauternes,Canada
440c5df6-a672-4928-b994-1ce3ee23212b,Lohin Mckinnon Peated Malt,Canada
b0508ec8-7f1d-4f5e-b8b1-f959c7c15a72,Lohin Mckinnon Single Malt,Canada
711ae9a9-cf0b-4165-8e7b-650b224908b8,Lohin Mckinnon VQA Wine Barrel Finish Single Malt,Canada
6c0117e1-992b-46ea-98c6-d673026f6b5c,Lohin Mckinnon Wine Barrel Finish (Black Sage),Canada
266c59e4-f5d2-4ab7-9ac3-470cc80359c9,Lombard Pebble Beach 12,Speyside
97c50866-cf24-4277-bc58-62585f91e37f,Lonach 39,Speyside
55ea1a62-b620-407c-a6e5-8eb7338b89a4,"Longmorn 11 2002 SMWS 7.93 ""A Complex Cornucopia""",Speyside
e578da3c-ae9c-481c-8f5a-b2ce83cb6c2b,"Longmorn 11 2003 SMWS 7.112 ""Gooseberry Fool And Biscuits""",Speyside
2cebc738-def0-4a21-8f4c-eb34035a4a19,"Longmorn 12 2002 SMWS 7.121 ""Salt Water Taffy""",Speyside
d1f7185d-917e-4aad-b270-84fd3ad03941,"Longmorn 12 2004 SMWS 7.170 ""Salted Chocolate Orange""",Speyside
a1b0b6af-0052-4cc1-94ab-b8589ff04626,Longmorn 12 2007 The Distillery Reserve Collection,Speyside
6083b613-fc38-4641-8977-8f634b85f0cd,Longmorn 12 Gordon & Macphail,Speyside
97055f7f-63f4-4153-bdcd-8c8d068aaaea,Longmorn 12 Hart Brothers,Speyside
b8616295-5f73-4ce7-860d-1218bd457f79,"Longmorn 13 2003 SMWS 7.183 ""Chocolate Cherry Cordials""",Speyside
e3d93c82-27e3-4bc1-aef9-d2a214afd184,"Longmorn 13 2006 SMWS 7.233 ""A Syrupy Sweet Tale Of Romance""",Speyside
8b685b94-c7e0-4d1a-809d-8b21177235f5,Longmorn 14 2003 Gordon & Macphail,Speyside
a9f7d627-263f-4b06-8b43-63e8ac9eebe4,Longmorn 14 Hunter Laing Old Malt Cask K&L Wines,Speyside
670e9604-3818-4adb-b629-589f86f3e046,Longmorn 15,Speyside
44cfa820-aa80-4a45-a579-43d0b373e9fb,Longmorn 15 2002 Signatory Vintage,Speyside
456240c5-c07c-4ebc-8669-a62a60a4708b,"Longmorn 15 2004 SMWS 7.228 ""Say It With Nettles""",Speyside
37e465a1-7579-441d-87c3-2497673b56e0,"Longmorn 15 2004 SMWS 7.241 ""Hang Loose""",Speyside
88c19602-9c83-45ea-869d-0cf026b3a9b9,"Longmorn 15 2004 SMWS 7.244 ""Abracadabra""",Speyside
db08b3b2-5dba-4132-bf0c-381e747ebd3b,"Longmorn 15 2004 SMWS 7.247 ""Minty Seahorse Bandage""",Speyside
6844a2ce-40d2-469c-844c-1aeb28b7b99a,Longmorn 15 2005 North Star,Speyside
f0477335-747d-4f63-bbec-2a22d3f419d3,"Longmorn 15 2005 SMWS 7.226 ""Japanese Orange On A Kotatsu""",Speyside
b519344a-c8fd-454a-881f-25c0175f529c,Longmorn 16,Speyside
c6c7ff6d-961c-427b-ba2d-83bf68ec25d7,Longmorn 16 1996 Duncan Taylor,Speyside
d6e7e1e2-b15c-4801-b0fc-6c7b05455172,Longmorn 16 1996 Signatory,Speyside
880b76e0-cb00-45f7-90c7-7273c5987128,Longmorn 16 Green Label,Speyside
8a5c2256-2f6f-417d-90fb-9b6203320e0b,Longmorn 17 1996 Signatory,Speyside
bc6218bd-3abd-4c31-a064-a21ad5fe6e9d,Longmorn 17 The Ultimate,Speyside
84025837-bb63-49a1-9c11-f83a03a2a8cb,Longmorn 18 1992 Signatory,Speyside
d9de8869-e55a-4423-8af0-8b181609dbba,"Longmorn 18 1997 Wemyss Malts ""Bittersweet Barley""",Speyside
30ba6b9e-098a-4bb4-a641-15d5e358da88,Longmorn 18 The Whisky Show,Speyside
28ac8d5e-e88f-4be0-aeb3-32dd53f57868,Longmorn 19 1992 Signatory,Speyside
70908181-f939-4658-91d7-5775c9e0fa7e,Longmorn 19 1994 First Edition,Speyside
45bbd536-2324-40cb-90ec-fbd20efaba57,Longmorn 19 1994 Old Malt Cask,Speyside
784da58d-4f0a-4ef9-8b3f-18e04ce42cac,Longmorn 1992 Berry Bros. & Rudd,Speyside
276f83e2-7b0a-4969-99f6-979fa9aa7065,Longmorn 1992 Classic Cask,Speyside
b25dd10a-bbd6-4ba3-9d9c-cd4b547afd8b,Longmorn 20 1992 Berry's Cask #71735,Speyside
4ca7a551-04e1-4521-a4f0-1013da7cf905,Longmorn 20 1996 Old Malt Cask,Speyside
e583ad64-6042-4d5b-927f-08373a09de53,Longmorn 20 Exclusive Malts,Speyside
54160f0d-5595-4f4e-bca9-5d0168e227e4,Longmorn 20 Whisky Broker,Speyside
7c7f54a2-16e6-4956-81c5-fe2ca17c6e6f,Longmorn 21 1992 Old Malt Cask Sherry Butt,Speyside
4d7d3f50-eecc-465a-9a32-7ebc3a682d78,Longmorn 21 1993 Old Particular Cask #10264,Speyside
70db69d7-872c-4229-bfa9-7a00e5f6f830,"Longmorn 21 SMWS 7.90 ""Welcome Home""",Speyside
4c95f94d-e630-4199-8c07-4c1281eb0673,Longmorn 22 1992 Berry Brothers For Switzerland,Speyside
57e44cdd-1970-4118-af6f-c468b11c84b4,Longmorn 22 1992 Signatory Vintage TWE Selection,Speyside
e9def362-14f1-420f-bd6e-ac7bde06630a,Longmorn 22 1992 Thewhiskycask,Speyside
d61265dd-4864-4f3e-a80f-edfc99c55add,Longmorn 23 1991 Carn Mor,Speyside
2c17cf9d-1810-4bc5-9483-650c20fd4a6e,Longmorn 23 1994 Cadenhead's Rum Cask,Speyside
51f1975a-961a-42b8-ace0-6890228055d6,Longmorn 24 1990 Cadenhead Small Batch,Speyside
43dbe3db-ecbc-4750-8f6d-e01f5bf12397,Longmorn 24 1990 Signatory,Speyside
85c0ca63-1288-4996-9163-ff3c14b326c7,Longmorn 24 1992 Signatory Vintage For Massen Festival 10Th,Speyside
d0acc94e-12a8-48ba-9a3b-1f5eaf289ab7,Longmorn 25,Speyside
db16e7d5-8c3e-491a-9a76-23cafce52269,Longmorn 25 1988 Berry's,Speyside
75a69166-2519-4155-9fcb-c6be50cef43c,Longmorn 25 1990 Signatory,Speyside
8f53e878-1616-4e66-ab92-6420d731a441,"Longmorn 25 1993 SMWS 7.219 ""Everlasting Tropical Love Sauce""",Speyside
738f2504-0df3-4cf7-a1b3-a8386a75e886,"Longmorn 25 1993 SMWS 7.219 ""Everlasting Tropical Love""",Speyside
5871f4da-dd0f-4cb8-8a93-21b0db63d9ce,Longmorn 25 1994 Old Particular,Speyside
398bbfea-6604-48f7-8a87-d48bba7c234b,"Longmorn 26 1990 SMWS 7.148 ""Wicked Viscosity""",Speyside
de29bc22-501a-447a-8cf4-4d99e22b3b06,Longmorn 26 1992 Signatory,Speyside
e2ff2a84-1ed0-43b6-93a4-f0057be120b6,Longmorn 26 1992 Signatory Vintage Cask Strength Collection,Speyside
c922b987-1aab-4eee-bf7c-d7ff9f2e0e40,"Longmorn 26 1993 SMWS 7.229 ""Big Nuts And Spices""",Speyside
89dc52d7-3d40-411a-8899-e74fbd80e24b,"Longmorn 26 1993 SMWS 7.238 ""The Problem Of Reality""",Speyside
25582617-05b7-402e-81db-49757cc97e59,"Longmorn 27 SMWS 7.86  Sucking Lemons Before A Brass Band""",Speyside
75c61845-9273-46db-b4e1-4c2d7535ec69,Longmorn 28 1985 Adelphi,Speyside
a8819707-98ba-414c-9ab5-c730074a7eaa,Longmorn 28 1985 The Exclusive Malts,Speyside
ca6f9e51-fbd6-4707-a27d-4d493665a11a,"Longmorn 29 1985 SMWS 7.116 ""It's Good To Arrive""",Speyside
793c6453-5917-4c01-af77-caa036d42a47,Longmorn 31 1969 Old Malt Cask Douglas Laing,Speyside
9c78ddc3-4431-4428-b6b8-03d6843811a9,Longmorn 36 1975 The Perfect Dram,Speyside
7db8a35c-8866-4319-a157-f46eebb1a650,Longmorn 37 1967 “Scott’S Selection”,Speyside
24e440be-2433-4e7a-9060-7f853d8300a3,Longmorn 37 1973 The Whisky Agency,Speyside
48ccd8c5-0d06-40b3-8270-56120b2fe053,"Longmorn 40 1968 SMWS 7.55 ""Liquid Heaven""",Speyside
b27b5adf-aaf8-46b5-a1ec-1d8a829b1671,Longmorn 42 1967 Gordon & Macphail,Speyside
52aed232-e221-4f64-a829-62b78d0d7cf5,Longmorn 42 1969 Gordon & Macphail,Speyside
7bcb3995-604c-4b6f-9e4a-db0ded6dea16,Longmorn 43 1968 Gordon & Macphail,Speyside
30457c06-694c-47eb-8314-7b85876d700b,Longmorn 48 1964,Speyside
06fcbfe4-7323-4e97-9413-183fdd301b59,Longmorn Distiller's Choice,Speyside
35d09a7d-fc3c-4018-a06c-374405ad76bd,Longrow 10,Campbeltown
78a148b7-a4ae-4172-ae71-8bb180d28449,Longrow 10 100 Proof,Campbeltown
14be0e0b-9ec1-40eb-8e42-96dfb3e0b4ad,Longrow 10 1995,Campbeltown
00ec5cae-9461-428a-89d2-81581585bf67,Longrow 10 1995 Single Cask Tokaji Wood,Campbeltown
4feb4e21-d9eb-40f9-b6a9-f08d9a155913,Longrow 10 1995 Tokaji Wood,Campbeltown
0bbdf34a-85d3-4c1a-8091-fac87780c7ca,Longrow 10 Sherrywood,Campbeltown
1d925487-7ccb-49b6-bba5-fb03cfa9ed11,Longrow 10 Virtual Open Day 2020,Campbeltown
3bbeeda7-48ff-426b-9253-13ea00e28566,Longrow 11 1998 Single Cask Refil Sherry Cask,Campbeltown
277fadc9-9eeb-4ad4-83d1-65f3004e009f,Longrow 11 2001 Rundlets & Kilderkins,Campbeltown
165b3af6-b90d-4bee-a9b0-1cab9897b7a4,Longrow 11 2007 Cadenhead’S Refill Port Pipe,Campbeltown
002c8acc-ae74-4cad-9b74-04a8794cd581,Longrow 11 2007 Single Cask Sauternes Hogshead,Campbeltown
7ed9a2ac-a75e-46d6-b694-7647459f759d,Longrow 11 2007 Springbank Society Recharred Sherry,Campbeltown
7e0fa5bf-d7d0-4d9e-ba2a-30627053238b,Longrow 11 Red Cabernet Franc Matured,Campbeltown
cbd8623a-cae2-4c9d-9ebc-58965d5fefee,Longrow 11 Red Fresh Port Casks,Campbeltown
c23e8d34-4310-4578-bf8c-df9e5dbe0948,Longrow 11 Red Pinot Noir,Campbeltown
cdfb77a0-36ee-4b8a-a61e-cc503a8bf43d,Longrow 12 1996 Single Cask Oloroso,Campbeltown
37e2148b-da53-4ca8-b92e-5c6b97c03c7d,Longrow 12 2002 Cadenhead's Sherry Cask,Campbeltown
bcfb3aca-cb74-42ba-affb-413eca918aa6,Longrow 13 2001 Springbank Society Chardonnay Finish,Campbeltown
d6c7a91b-d763-4f66-b3db-7bd913fc5ffa,Longrow 14,Campbeltown
eb769023-0347-42de-ba02-d9f3678bac8d,Longrow 14 1997 Fresh Burgundy Finish,Campbeltown
4ec6f19d-dfd0-457e-9cd7-1a0ca1850011,Longrow 14 1998 Fresh Madeira,Campbeltown
d4089dde-e0b2-4826-b35d-c4a58234eb20,Longrow 14 2001 Springbank Society Fresh Sherry Butt,Campbeltown
b1652475-c59a-4fb9-ba7f-54ef1ab58a62,Longrow 14 Madeira Cask,Campbeltown
